query,label,optimization_success,ues_bounds,ues_final_bound,optimization_time,ues_join_path
SELECT COUNT(*) FROM movie_companies AS mc JOIN title AS t ON t.id = mc.movie_id AND t.production_year BETWEEN 2007 AND 2008 AND t.title LIKE '%Kung%Fu%Panda%' AND mc.note LIKE '%(200%)%' AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:%2008%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note = '(voice)' JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%Angel%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id,19b,True,"[{""join"": [""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 3926, ""input_bounds"": []}, {""join"": [""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 5821050, ""input_bounds"": [38550, 3926]}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 10140269100, ""input_bounds"": [1278676, 5821050]}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 861922873500, ""input_bounds"": [1312273, 10140269100]}]",861922873500,0.012771,mc t cn mi it ci rt n chn an
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",19c,True,"[{""join"": [""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 446556, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 67429956, ""input_bounds"": [4958296, 446556]}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 117462983352, ""input_bounds"": [1554363, 67429956]}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 9984353584920, ""input_bounds"": [1312273, 117462983352]}]",9984353584920,0.009932,mi it t mc cn ci rt n chn an
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2000 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = ci.movie_id JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates'",19d,True,"[{""join"": [""name AS n"", ""aka_name AS an""], ""bound"": 1312273, ""input_bounds"": []}, {""join"": [""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 132120855, ""input_bounds"": [1554363, 1312273]}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 19950249105, ""input_bounds"": [4958296, 132120855]}, {""join"": [""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 59790896567685, ""input_bounds"": [24988010, 19950249105]}]",59790896567685,0.008334,an n ci rt t chn mc cn mi it
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 1950 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = cc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence') JOIN cast_info AS ci ON t.id = ci.movie_id AND mk.movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN name AS n ON n.id = ci.person_id",20a,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1412512, ""input_bounds"": [7480087, 85941]}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 2460595904, ""input_bounds"": [63475827, 1412512]}]",2460595904,0.010575,cc cct1 cct2 t kt mk k ci chn n
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = cc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence') JOIN cast_info AS ci ON t.id = ci.movie_id AND mk.movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%' JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%')",20b,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1412512, ""input_bounds"": [7480087, 85941]}, {""join"": [""char_name AS chn"", ""name AS n"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 2460595904, ""input_bounds"": [63475827, 1412512]}]",2460595904,0.008417,cc cct1 cct2 t kt mk k ci n chn
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = cc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser') JOIN cast_info AS ci ON t.id = ci.movie_id AND mk.movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id",20c,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1765640, ""input_bounds"": [7480087, 85941]}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 3075744880, ""input_bounds"": [63475827, 1765640]}]",3075744880,0.008622,cc cct1 cct2 t kt mk k ci chn n
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel' JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')",21a,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543, ""input_bounds"": [2670326, 8593]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968, ""input_bounds"": [7480087, 1297543]}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096, ""input_bounds"": [229537, 1266401968]}]",3795406698096,0.009131,ml lt t mc ct cn mk k mi
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 2000 AND 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel' JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Germany', 'German')",21b,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543, ""input_bounds"": [2670326, 8593]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968, ""input_bounds"": [7480087, 1297543]}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096, ""input_bounds"": [168238, 1266401968]}]",3795406698096,0.00962,ml lt t mc ct cn mk k mi
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel' JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'English')",21c,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543, ""input_bounds"": [2670326, 8593]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968, ""input_bounds"": [7480087, 1297543]}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096, ""input_bounds"": [1554488, 1266401968]}]",3795406698096,0.010172,ml lt t mc ct cn mk k mi
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2008 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mc.movie_id = mi_idx.movie_id AND mi_idx.info < '7.0' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi_idx.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Germany', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22a,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392, ""input_bounds"": [1812577, 168348]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312, ""input_bounds"": [7480087, 673392]}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 636111954752, ""input_bounds"": [1079063, 213289312]}]",636111954752,0.013407,mc ct cn t kt mi_idx it2 mk k mi it1
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2009 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mc.movie_id = mi_idx.movie_id AND mi_idx.info < '7.0' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi_idx.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Germany', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22b,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392, ""input_bounds"": [1812577, 168348]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312, ""input_bounds"": [7480087, 673392]}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 636111954752, ""input_bounds"": [1079063, 213289312]}]",636111954752,0.011866,mc ct cn t kt mi_idx it2 mk k mi it1
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mc.movie_id = mi_idx.movie_id AND mi_idx.info < '8.5' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi_idx.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22c,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392, ""input_bounds"": [2233884, 168348]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312, ""input_bounds"": [7480087, 673392]}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 639228068064, ""input_bounds"": [1150502, 213289312]}]",639228068064,0.011765,mc ct cn t kt mi_idx it2 mk k mi it1
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN title AS t ON t.id = mk.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mk.movie_id = mi_idx.movie_id AND mi_idx.info < '8.5' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN movie_companies AS mc ON t.id = mc.movie_id AND mk.movie_id = mc.movie_id AND mc.movie_id = mi_idx.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22d,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 353128, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 1412512, ""input_bounds"": [2233884, 353128]}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 213289312, ""input_bounds"": [4958296, 1412512]}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 639228068064, ""input_bounds"": [1150502, 213289312]}]",639228068064,0.010583,mk k t kt mi_idx it2 mc ct cn mi it1
